tableId,rowIndex,rowCounter,status_txt
67691780-af41-414b-a0c2-aa33a3442cdc,38,4,"- No erosional issues were identified in ¼ section. June 12, 2017 – KP 11+925 to 11+975 – Intermittent weed control implemented on bull thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,38,5,"August 21, 2017 – KP 11+650 to 11+910 – Intermittent weed control implemented on bull thistle and Canada thistle. Issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,39,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,39,2,"- KP 11+650, Subsidence observed. The area is fully vegetated, stable and is not affecting land use. No work recommended, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,39,3,"- KP 11+925 to 11+975 – Intermittent bull thistle individuals observed, recommend weed control - Diversion berms in ¼ have 80-100% vegetation cover compared to off ROW, are stable, and functioning appropriately."
67691780-af41-414b-a0c2-aa33a3442cdc,39,4,"- No erosional issues were identified in ¼ section. June 12, 2017 – KP 11+925 to 11+975 – Intermittent weed control implemented on bull thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,39,5,"August 21, 2017 – KP 11+650 to 11+910 – Intermittent weed control implemented on bull thistle and Canada thistle. Issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,40,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,40,2,"- KP 12+175 – Intermittent Bull thistle individuals observed, recommend weed control."
67691780-af41-414b-a0c2-aa33a3442cdc,40,3,"- Wetland between KP 12+750 and 12+790 has 80-100% cover compared to off ROW with willows, poplar and shrubs infilling. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, water quality, substrate and habitat opportunity."
67691780-af41-414b-a0c2-aa33a3442cdc,40,4,"- No erosion or subsidence observed June 12, 2017 – Intermittent weed control implemented on bull thistle (KP 12+175) and Canada thistle (KP 12+530)."
67691780-af41-414b-a0c2-aa33a3442cdc,40,5,"- No erosion or subsidence observed June 12, 2017 – Intermittent weed control implemented on bull thistle (KP 12+175) and Canada thistle (KP 12+530). Issue resolved August 21, 2017 – Intermittent weed control implemented on Canada thistle (KP 12+175), bull thistle (KP 12+530), and perennial sow thistle (KP 12+820 to KP 12+830). Issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,41,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,41,2,"- KP 12+175 – Intermittent Bull thistle individuals observed, recommend weed control."
67691780-af41-414b-a0c2-aa33a3442cdc,41,3,"- Wetland between KP 12+750 and 12+790 has 80-100% cover compared to off ROW with willows, poplar and shrubs infilling. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, water quality, substrate and habitat opportunity."
67691780-af41-414b-a0c2-aa33a3442cdc,41,4,"- No erosion or subsidence observed June 12, 2017 – Intermittent weed control implemented on bull thistle (KP 12+175) and Canada thistle (KP 12+530)."
67691780-af41-414b-a0c2-aa33a3442cdc,41,5,"- No erosion or subsidence observed June 12, 2017 – Intermittent weed control implemented on bull thistle (KP 12+175) and Canada thistle (KP 12+530). Issue resolved August 21, 2017 – Intermittent weed control implemented on Canada thistle (KP 12+175), bull thistle (KP 12+530), and perennial sow thistle (KP 12+820 to KP 12+830). Issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,42,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control. Photo 10 - No noxious or invasive weed species were observed."
67691780-af41-414b-a0c2-aa33a3442cdc,42,2,- No subsidence or erosion was observed.
67691780-af41-414b-a0c2-aa33a3442cdc,42,3,"- KP 13+090 – 13+120, Wetland is fully vegetated (80-100% compared to off ROW control) and in good condition. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, water quality, substrate and habitat opportunity. Vegetation species biodiversity has been maintained."
67691780-af41-414b-a0c2-aa33a3442cdc,43,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control. Photo 10 - No noxious or invasive weed species were observed."
67691780-af41-414b-a0c2-aa33a3442cdc,43,2,- No subsidence or erosion was observed.
67691780-af41-414b-a0c2-aa33a3442cdc,43,3,"- KP 13+090 – 13+120, Wetland is fully vegetated (80-100% compared to off ROW control) and in good condition. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, water quality, substrate and habitat opportunity. Vegetation species biodiversity has been maintained."
67691780-af41-414b-a0c2-aa33a3442cdc,44,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,44,2,"- No erosion observed - KP 13+360, 13+500, and 13+775 – Subsidence observed, not impacting land use and there are no pipe integrity concerns. No work required, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,44,3,- KP 13+400 - Diamond willows appear healthy and stable.
67691780-af41-414b-a0c2-aa33a3442cdc,44,4,"- KP 13+780 to 13+820, Wetland has excellent vegetative growth (80 to 100% compared to off ROW control) and appears stable. Willows and shrubs populate both work and spoil sides of the ROW. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, substrate, hydrology, water quality and habitat opportunity. Vegetation species biodiversity has been maintained."
67691780-af41-414b-a0c2-aa33a3442cdc,44,5,"June 12, 2017 – KP 13+475 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,44,6,"August 21, 2017 – Intermittent weed control implemented on Canada thistle (KP 13+282 and KP 13+870) and bull thistle (KP 13+570). Issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,45,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,45,2,"- No erosion observed - KP 13+360, 13+500, and 13+775 – Subsidence observed, not impacting land use and there are no pipe integrity concerns. No work required, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,45,3,- KP 13+400 - Diamond willows appear healthy and stable.
67691780-af41-414b-a0c2-aa33a3442cdc,45,4,"- KP 13+780 to 13+820, Wetland has excellent vegetative growth (80 to 100% compared to off ROW control) and appears stable. Willows and shrubs populate both work and spoil sides of the ROW. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, substrate, hydrology, water quality and habitat opportunity. Vegetation species biodiversity has been maintained."
67691780-af41-414b-a0c2-aa33a3442cdc,45,5,"June 12, 2017 – KP 13+475 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,45,6,"August 21, 2017 – Intermittent weed control implemented on Canada thistle (KP 13+282 and KP 13+870) and bull thistle (KP 13+570). Issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,46,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,46,2,"- No erosion observed - KP 13+360, 13+500, and 13+775 – Subsidence observed, not impacting land use and there are no pipe integrity concerns. No work required, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,46,3,- KP 13+400 - Diamond willows appear healthy and stable.
67691780-af41-414b-a0c2-aa33a3442cdc,46,4,"- KP 13+780 to 13+820, Wetland has excellent vegetative growth (80 to 100% compared to off ROW control) and appears stable. Willows and shrubs populate both work and spoil sides of the ROW. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, substrate, hydrology, water quality and habitat opportunity. Vegetation species biodiversity has been maintained."
67691780-af41-414b-a0c2-aa33a3442cdc,46,5,"June 12, 2017 – KP 13+475 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,46,6,"August 21, 2017 – Intermittent weed control implemented on Canada thistle (KP 13+282 and KP 13+870) and bull thistle (KP 13+570). Issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,47,1,"June 6, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,47,2,"- No erosion observed - KP 13+360, 13+500, and 13+775 – Subsidence observed, not impacting land use and there are no pipe integrity concerns. No work required, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,47,3,- KP 13+400 - Diamond willows appear healthy and stable.
67691780-af41-414b-a0c2-aa33a3442cdc,47,4,"- KP 13+780 to 13+820, Wetland has excellent vegetative growth (80 to 100% compared to off ROW control) and appears stable. Willows and shrubs populate both work and spoil sides of the ROW. This wetland appears to be at full, proper functionality. Pre-construction contours have been achieved with sufficient amount of vegetation establishment, maintained hydrology, substrate, hydrology, water quality and habitat opportunity. Vegetation species biodiversity has been maintained."
67691780-af41-414b-a0c2-aa33a3442cdc,47,5,"June 12, 2017 – KP 13+475 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,47,6,"August 21, 2017 – Intermittent weed control implemented on Canada thistle (KP 13+282 and KP 13+870) and bull thistle (KP 13+570). Issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,48,1,"June 7, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,48,2,"- KP 14+280, 14+310, and 14+800 - Canada Thistle observed, recommend weed control."
67691780-af41-414b-a0c2-aa33a3442cdc,48,3,"- Intermittent subsidence observed. All subsidence is well vegetated (80 to 100% compared to off ROW control), stable and not affecting land use or pipe integrity. No work required, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,48,4,"- No erosional issues were observed June 12, 2017 - KP 14+280, 14+310, and 14+800 – Weed control implemented on Canada Thistle, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,48,5,"- No erosional issues were observed June 12, 2017 - KP 14+280, 14+310, and 14+800 – Weed control implemented on Canada Thistle, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,48,6,"August 21, 2017 – KP 14+280, KP 14+310, KP 14+800 and KP 15+020 – Weed control implemented on Canada thistle. Issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,49,1,"June 7, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,49,2,"- KP 14+930 - Canada Thistle observed, recommend weed control."
67691780-af41-414b-a0c2-aa33a3442cdc,49,3,"- Intermittent subsidence observed. All subsidence is well vegetated (80 to 100% compared to off ROW control), stable and not affecting land use or pipe integrity. No work required, issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,49,4,- No erosional issues were identified in ¼.
67691780-af41-414b-a0c2-aa33a3442cdc,49,5,"June 12, 2017 – KP 14+930 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,49,6,"August 21, 2017 - KP 14+930 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,50,1,"June 7, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,50,2,"- KP 15+575 - Canada Thistle observed, recommend weed control."
67691780-af41-414b-a0c2-aa33a3442cdc,50,3,- Diversion berm at KP 15+500 had a bare spot that was seeded last fall. Vegetation is infilling and cover is at 65-80% compared to off ROW. Issue resolved.
67691780-af41-414b-a0c2-aa33a3442cdc,50,4,"- All other diversion berms are well vegetated (80 to 100% compared to off ROW control), stable and functional."
67691780-af41-414b-a0c2-aa33a3442cdc,50,5,"- Intermittent subsidence observed. All subsidence is well vegetated (80 to 100% compared to off ROW control), stable and not affecting land use or pipe integrity. No work required, issues resolved  - No erosion was noted. Hill slopes are well vegetated and stable."
67691780-af41-414b-a0c2-aa33a3442cdc,50,6,"June 12, 2017 – KP 15+575 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,50,7," August 21, 2017 – Weed control implemented on Canada thistle (KP 15+575) and perennial sow thistle (KP 15+330), issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,51,1,"June 7, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control."
67691780-af41-414b-a0c2-aa33a3442cdc,51,2,"- KP 15+575 - Canada Thistle observed, recommend weed control."
67691780-af41-414b-a0c2-aa33a3442cdc,51,3,- Diversion berm at KP 15+500 had a bare spot that was seeded last fall. Vegetation is infilling and cover is at 65-80% compared to off ROW. Issue resolved.
67691780-af41-414b-a0c2-aa33a3442cdc,51,4,"- All other diversion berms are well vegetated (80 to 100% compared to off ROW control), stable and functional."
67691780-af41-414b-a0c2-aa33a3442cdc,51,5,"- Intermittent subsidence observed. All subsidence is well vegetated (80 to 100% compared to off ROW control), stable and not affecting land use or pipe integrity. No work required, issues resolved  - No erosion was noted. Hill slopes are well vegetated and stable."
67691780-af41-414b-a0c2-aa33a3442cdc,51,6,"June 12, 2017 – KP 15+575 – Weed control implemented on Canada thistle, issue resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,51,7," August 21, 2017 – Weed control implemented on Canada thistle (KP 15+575) and perennial sow thistle (KP 15+330), issues resolved."
67691780-af41-414b-a0c2-aa33a3442cdc,52,1,"June 7, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control. Deciduous trees and willow species are infilling ROW  - No signs of erosion."
67691780-af41-414b-a0c2-aa33a3442cdc,52,2,"- Intermittent subsidence observed. All subsidence is well vegetated (80 to 100% compared to off ROW control),."
67691780-af41-414b-a0c2-aa33a3442cdc,53,1,"June 7, 2017 - Vegetation cover on the ROW is 80 to 100% compared to off ROW control. Deciduous trees and willow species are infilling ROW  - No signs of erosion."
